sample_idx,mse,magnitude_mse,psnr,magnitude_psnr,max_val,max_magnitude,n_points,n_atoms
1018,0.00491308094933629,0.01061804499477148,23.079904556274414,19.739490509033203,0.9992456436157227,0.9999927282333374,500,34
1019,0.0043245162814855576,0.005566785577684641,23.631990432739258,22.54395294189453,0.9990063309669495,0.9999997615814209,500,50
1020,0.00473413523286581,0.009052162989974022,23.22319984436035,20.432472229003906,0.9971956610679626,0.9999995231628418,500,35
1021,0.0022241915576159954,0.002547400537878275,26.519216537475586,25.939023971557617,0.9989572167396545,0.999999463558197,500,44
1022,0.0036259223707020283,0.002713094698265195,24.40013313293457,25.66534996032715,0.9993460774421692,1.0,500,75
1023,0.008575832471251488,0.01564137451350689,20.66013526916504,18.05723762512207,0.9991825819015503,0.9999984502792358,500,32
1024,0.003342777257785201,0.003242134116590023,24.727352142333984,24.891687393188477,0.9963715672492981,0.9999995231628418,500,54
1025,0.005001509096473455,0.007823413237929344,22.990751266479492,21.06598472595215,0.9979021549224854,0.9999940991401672,500,37
1026,0.011001267470419407,0.02028634212911129,19.582862854003906,16.927963256835938,0.999687910079956,0.9999999403953552,500,31
1027,0.009315471164882183,0.011055800132453442,20.302989959716797,19.564096450805664,0.9994291067123413,0.9999998807907104,500,39
1028,0.0024785567075014114,0.002830679062753916,26.05072021484375,25.481090545654297,0.9991610646247864,0.9999997615814209,500,53
1029,0.004133256152272224,0.004631342366337776,23.83030891418457,23.34292984008789,0.9992210268974304,0.9999998211860657,500,62
1030,0.0052970401011407375,0.010282998904585838,22.74580955505371,19.8787841796875,0.998405933380127,0.9999977350234985,500,33
1031,0.004431555513292551,0.0076316059567034245,23.501344680786133,21.173809051513672,0.9961971640586853,0.999996542930603,500,36
1032,0.006175937131047249,0.010070763528347015,22.082887649536133,19.969375610351562,0.9988396167755127,0.9999999403953552,500,46
1033,0.0061076367273926735,0.006157219409942627,22.136371612548828,22.106151580810547,0.9994364380836487,0.9999998211860657,500,63
1034,0.004959103651344776,0.007548874244093895,23.026775360107422,21.22114372253418,0.997792661190033,0.9999960660934448,500,31
1035,0.006412827875465155,0.012038066983222961,21.9250431060791,19.194425582885742,0.9994864463806152,0.9999992251396179,500,28
1036,0.007426874712109566,0.012384326197206974,21.28937530517578,19.07126808166504,0.9997045993804932,0.9999991059303284,500,31
1037,0.004118891898542643,0.005534035153687,23.80936622619629,22.56957244873047,0.9950811862945557,0.9999991655349731,500,45
1038,0.0030977935530245304,0.0033641892950981855,25.087505340576172,24.7311954498291,0.9997730851173401,0.9999999403953552,500,55
1039,0.005738572217524052,0.010716000571846962,22.372488021850586,19.69965934753418,0.9954657554626465,0.9999983906745911,500,36
1040,0.0024343030527234077,0.0025389024522155523,26.118650436401367,25.953527450561523,0.9979754686355591,0.9999985694885254,500,46
1041,0.0064429789781570435,0.008551298640668392,21.90251922607422,20.67967987060547,0.9992390275001526,0.9999999403953552,500,39
1042,0.003505982691422105,0.004951135721057653,24.543201446533203,23.052949905395508,0.9989987015724182,0.9999998807907104,500,55
1043,0.006871136836707592,0.010762550868093967,21.611888885498047,19.68069839477539,0.9979497790336609,0.9999829530715942,500,38
1044,0.0032849167473614216,0.003786749904975295,24.81131362915039,24.21730613708496,0.9973046183586121,0.9999966025352478,500,46
1045,0.007171752862632275,0.012457579374313354,21.44036102294922,19.04566192626953,0.9996102452278137,1.0,500,37
1046,0.00787443295121193,0.015382086858153343,21.023313522338867,18.12982940673828,0.9983327984809875,0.9999980926513672,500,30
1047,0.00292201223783195,0.0040412708185613155,25.320329666137695,23.934816360473633,0.9973726868629456,0.999999463558197,500,54
1048,0.003690904937684536,0.004648466128855944,24.30373764038086,23.326900482177734,0.9971336722373962,0.9999997615814209,500,49
1049,0.006085309199988842,0.009589466266334057,22.1441707611084,20.182050704956055,0.9985042214393616,0.9999992847442627,500,38
1050,0.003952987492084503,0.006288767326623201,24.01601791381836,22.014211654663086,0.9983059167861938,0.9999847412109375,500,44
1051,0.0063702939078211784,0.008352312259376049,21.9362735748291,20.781925201416016,0.9974550604820251,0.9999990463256836,500,45
1052,0.003387414151802659,0.004198531154543161,24.678789138793945,23.76900291442871,0.9974097609519958,0.9999974370002747,500,47
1053,0.0030884232837706804,0.003159536514431238,25.09566879272461,25.003755569458008,0.9991984963417053,0.9999987483024597,500,59
1054,0.0061424775049090385,0.008192529901862144,22.11006736755371,20.865814208984375,0.9992522597312927,0.9999992847442627,500,42
1055,0.0026885897386819124,0.0037142622750252485,25.690027236938477,24.301177978515625,0.9983058571815491,0.9999890327453613,500,67
1056,0.0020855055190622807,0.0019585287664085627,26.783435821533203,27.080686569213867,0.9971888065338135,0.9999985694885254,500,67
1057,0.004988758824765682,0.007155973929911852,22.99635124206543,21.453304290771484,0.9972725510597229,0.9999990463256836,500,43
1058,0.004107032902538776,0.0052435677498579025,23.854122161865234,22.803726196289062,0.9987808465957642,0.9999996423721313,500,42
1059,0.005721710622310638,0.00764238927513361,22.40460777282715,21.167707443237305,0.9976849555969238,0.9999999403953552,500,45
1060,0.0033669332042336464,0.005449532996863127,24.719831466674805,22.636384963989258,0.9990997910499573,0.9999974966049194,500,41
1061,0.003476848592981696,0.0038131282199174166,24.54936408996582,24.187116622924805,0.9955453872680664,0.9999921917915344,500,56
1062,0.004016552120447159,0.005039643030613661,23.930429458618164,22.975923538208008,0.9964330792427063,0.9999909996986389,500,46
1063,0.00812661461532116,0.010402914136648178,20.887630462646484,19.828447341918945,0.9984733462333679,0.9999998807907104,500,47
1064,0.00462558725848794,0.008135865442454815,23.33111572265625,20.89595603942871,0.9980199933052063,0.9999993443489075,500,43
1065,0.007585995364934206,0.01019732654094696,21.18870735168457,19.915136337280273,0.9987152218818665,0.9999997019767761,500,48
1066,0.0062301442958414555,0.010682059451937675,22.04285430908203,19.71344757080078,0.9986006617546082,0.9999996423721313,500,38
1067,0.005107529927045107,0.00715394364669919,22.915447235107422,21.454544067382812,0.9997187852859497,0.9999999403953552,500,41
1068,0.0018797413213178515,0.002324263099581003,27.24960708618164,26.337139129638672,0.9989170432090759,0.9999990463256836,500,52
1069,0.003419447923079133,0.004152603447437286,24.644590377807617,23.816757202148438,0.9981770515441895,0.9999955892562866,500,52
1070,0.008274657651782036,0.016527919098734856,20.807498931884766,17.81781578063965,0.9982746839523315,0.9999998211860657,500,28
1071,0.00434758048504591,0.006331924349069595,23.615079879760742,21.98464012145996,0.9997187852859497,0.9999996423721313,500,42
1072,0.0029998919926583767,0.0031700911931693554,25.18521499633789,24.988290786743164,0.9949782490730286,0.9998857975006104,500,70
1073,0.0020272512920200825,0.0017321165651082993,26.924392700195312,27.61418914794922,0.9992485046386719,0.9999953508377075,500,70
1074,0.0030110350344330072,0.00417542876675725,25.192319869995117,23.79296112060547,0.9976403117179871,0.9999967813491821,500,50
1075,0.005237419158220291,0.008684120140969753,22.801223754882812,20.612741470336914,0.9991251826286316,0.9999997019767761,500,35
1076,0.0027942960150539875,0.00400223582983017,25.49519157409668,23.976795196533203,0.9951663613319397,0.999979555606842,500,56
1077,0.005112071521580219,0.005908731836825609,22.909433364868164,22.285053253173828,0.9994710087776184,0.9999996423721313,500,42
1078,0.006322855595499277,0.01260850764811039,21.982385635375977,18.99336051940918,0.9990240335464478,0.9999998211860657,500,28
1079,0.005396921653300524,0.008149703964591026,22.670148849487305,20.888574600219727,0.9990344047546387,0.9999994039535522,500,43
1080,0.002715752925723791,0.005760713014751673,25.623329162597656,22.39521026611328,0.9956612586975098,0.9999969601631165,500,41
1081,0.006776836235076189,0.010837365873157978,21.682971954345703,19.650760650634766,0.9992222189903259,0.9999998807907104,500,37
1082,0.004153063986450434,0.005047903396189213,23.78045654296875,22.968889236450195,0.995880126953125,0.9999997615814209,500,64
1083,0.0067513808608055115,0.010615985840559006,21.678909301757812,19.740394592285156,0.9968774318695068,0.9999998807907104,500,33
1084,0.003114597173407674,0.005082384683191776,25.05840492248535,22.939289093017578,0.9991282820701599,0.9999960660934448,500,39
1085,0.002114300150424242,0.0022721446584910154,26.719154357910156,26.435632705688477,0.9966464042663574,0.9999992251396179,500,63
1086,0.0042394655756652355,0.005382289178669453,23.72519874572754,22.69032859802246,0.999805748462677,0.9999997019767761,500,45
1087,0.009372204542160034,0.015808850526809692,20.258962631225586,18.01099395751953,0.9973991513252258,0.9999997615814209,500,31
1088,0.003600749187171459,0.004860095679759979,24.422746658325195,23.13353729248047,0.998467206954956,0.999998152256012,500,52
1089,0.0054498049430549145,0.007806004025042057,22.61856460571289,21.075708389282227,0.9979730248451233,0.9999998807907104,500,34
1090,0.004428792744874954,0.006675293203443289,23.52543830871582,21.75527000427246,0.9986527562141418,0.9999968409538269,500,47
1091,0.006120956502854824,0.0100405877456069,22.126737594604492,19.982406616210938,0.9994164109230042,0.9999997019767761,500,43
1092,0.0036852203775197268,0.004048990085721016,24.32607078552246,23.926532745361328,0.9989305138587952,1.0,500,48
1093,0.003506601322442293,0.00393205089494586,24.505964279174805,24.053756713867188,0.9948128461837769,0.9999938607215881,500,50
1094,0.006682039704173803,0.01181523036211729,21.748252868652344,19.275575637817383,0.9996942281723022,0.9999998807907104,500,31
1095,0.003551343223080039,0.0034592533484101295,24.48151206970215,24.61017417907715,0.9983248114585876,0.9999997615814209,500,41
1096,0.0032591004855930805,0.0037730748299509287,24.855947494506836,24.23304557800293,0.998495876789093,0.9999999403953552,500,48
1097,0.005179867148399353,0.009310459718108177,22.842689514160156,20.31028175354004,0.9983750581741333,0.9999992251396179,500,35
1098,0.007759061176329851,0.0064128851518034935,21.088985443115234,21.929462432861328,0.9985131025314331,0.9999998807907104,500,51
1099,0.0067600528709590435,0.014037750661373138,21.6805362701416,18.527015686035156,0.9977043271064758,0.999998927116394,500,28
1100,0.0037535030860453844,0.003438577987253666,24.251859664916992,24.636211395263672,0.9995654821395874,0.9999999403953552,500,55
1101,0.002160856267437339,0.00270127784460783,26.62814712524414,25.684255599975586,0.9970577955245972,0.9999940395355225,500,61
1102,0.00683711189776659,0.012782618403434753,21.628156661987305,18.93379783630371,0.9973422884941101,0.9999996423721313,500,38
1103,0.0029060249216854572,0.0039013305213302374,25.364885330200195,24.087867736816406,0.9997556209564209,0.9999995231628418,500,48
1104,0.004245641175657511,0.005459257401525974,23.69924545288086,22.628665924072266,0.9975481629371643,0.9999999403953552,500,51
1105,0.003835380543023348,0.004261856433004141,24.154483795166016,23.704010009765625,0.9991448521614075,0.9999998211860657,500,48
1106,0.006371163763105869,0.008763883262872696,21.955778121948242,20.57303237915039,0.9997657537460327,0.9999998807907104,500,39
1107,0.0036594937555491924,0.0044965497218072414,24.362751007080078,23.471202850341797,0.9996503591537476,0.9999998211860657,500,46
1108,0.009070535190403461,0.014550003223121166,20.406272888183594,18.371368408203125,0.9979990720748901,1.0,500,39
1109,0.0068832929246127605,0.010098578408360481,21.603361129760742,19.957395553588867,0.9978520274162292,0.9999998211860657,500,35
1110,0.004024229012429714,0.004806511104106903,23.950162887573242,23.18170166015625,0.9996534585952759,0.9999999403953552,500,61
1111,0.006682754028588533,0.010703152045607567,21.740982055664062,19.70488166809082,0.9989109039306641,0.9999998211860657,500,32
1112,0.010326984338462353,0.020754525437951088,19.857501983642578,16.82887077331543,0.9996818900108337,0.9999998211860657,500,26
1113,0.003049069084227085,0.0044276476837694645,25.145116806030273,23.538267135620117,0.9984802007675171,0.9999997615814209,500,56
1114,0.006664400454610586,0.010090043768286705,21.76163101196289,19.961069107055664,0.999912679195404,0.9999999403953552,500,36
1115,0.007367293816059828,0.014826742000877857,21.309755325317383,18.28954315185547,0.99802565574646,0.9999999403953552,500,30
1116,0.0053794472478330135,0.006546476855874062,22.691131591796875,21.839921951293945,0.9998282194137573,0.9999998807907104,500,49
1117,0.009586797095835209,0.020305771380662918,20.179426193237305,16.923795700073242,0.9995580315589905,0.9999988675117493,500,24
1118,0.0022410396486520767,0.0034106075763702393,26.469768524169922,24.671586990356445,0.9970415234565735,0.9999887347221375,500,53
1119,0.003021950600668788,0.003821192542091012,25.169557571411133,24.177968978881836,0.9968309998512268,0.999995231628418,500,54
1120,0.0021983864717185497,0.002612144686281681,26.542892456054688,25.82992172241211,0.9958561062812805,0.9999876022338867,500,57
1121,0.007376342546194792,0.013053693808615208,21.302738189697266,18.84266471862793,0.9978319406509399,0.9999997615814209,500,35
1122,0.005094296298921108,0.010567014105618,22.887531280517578,19.760456085205078,0.9952189922332764,0.9999974966049194,500,30
1123,0.004037882667034864,0.007329352665692568,23.915571212768555,21.34929847717285,0.9973679184913635,0.9999948143959045,500,38
1124,0.005491350777447224,0.010026461444795132,22.58791732788086,19.988500595092773,0.9982410073280334,0.9999976754188538,500,27
1125,0.005040389485657215,0.008317515254020691,22.968839645385742,20.80004119873047,0.9992496371269226,0.9999973773956299,500,36
1126,0.006033528596162796,0.010607198812067509,22.181503295898438,19.74399185180664,0.9985293745994568,0.9999997019767761,500,32
1127,0.00422190735116601,0.005191244184970856,23.730302810668945,22.847251892089844,0.9983195066452026,0.9999960064888,500,65
1128,0.0035049724392592907,0.005309360101819038,24.52522087097168,22.74924087524414,0.9967892169952393,0.9999611377716064,500,40
1129,0.0032362346537411213,0.003285234561190009,24.888593673706055,24.834335327148438,0.9987338185310364,0.9999997615814209,500,52
1130,0.005423594731837511,0.0070747751742601395,22.651084899902344,21.502870559692383,0.999304473400116,0.9999995231628418,500,46
1131,0.00854196771979332,0.01508005429059267,20.678508758544922,18.21596908569336,0.9993194341659546,0.9999997615814209,500,31
1132,0.004537873901426792,0.008410153910517693,23.417953491210938,20.7519474029541,0.9984445571899414,0.9999985098838806,500,36
1133,0.00557532487437129,0.009525842033326626,22.534912109375,20.210966110229492,0.9997254014015198,0.9999998807907104,500,42
1134,0.0028223253320902586,0.002915250137448311,25.473228454589844,25.35323715209961,0.9976195693016052,0.9999995231628418,500,59
1135,0.0036984081380069256,0.004092072602361441,24.30759620666504,23.880563735961914,0.9985901117324829,0.9999995827674866,500,45
1136,0.005770487245172262,0.009610461071133614,22.378517150878906,20.17255210876465,0.9989233613014221,0.9999994039535522,500,40
1137,0.0031325898598879576,0.005139235407114029,25.023462295532227,22.890886306762695,0.9979867339134216,0.9999849796295166,500,41
1138,0.004153328947722912,0.005850989371538162,23.79404640197754,22.32770347595215,0.9974716305732727,0.9999995827674866,500,40
1139,0.0024460996501147747,0.0031611642334610224,26.08591651916504,25.00152015686035,0.9966277480125427,0.9999992251396179,500,55
1140,0.004527663346379995,0.009149343706667423,23.42927360534668,20.386062622070312,0.9986210465431213,0.9999957084655762,500,32
1141,0.004377593751996756,0.006391705013811588,23.559772491455078,21.943830490112305,0.9967959523200989,0.9999995231628418,500,44
1142,0.00564882205799222,0.00977879948914051,22.465463638305664,20.097139358520508,0.9982794523239136,0.9999996423721313,500,40
1143,0.004348371643573046,0.005804943386465311,23.586856842041016,22.361989974975586,0.9965661764144897,0.9999964833259583,500,44
1144,0.012365707196295261,0.02329748496413231,19.075305938720703,16.326906204223633,0.9997116327285767,0.9999997019767761,500,25
1145,0.006864897906780243,0.013819409534335136,21.62131690979004,18.595094680786133,0.9985800981521606,0.9999986886978149,500,31
1146,0.003764441702514887,0.005069164093583822,24.224178314208984,22.95063591003418,0.9978360533714294,0.9999998211860657,500,43
1147,0.004437516443431377,0.005300699733197689,23.506486892700195,22.756662368774414,0.9974575042724609,0.9999993443489075,500,46
1148,0.008172154426574707,0.010577303357422352,20.87055015563965,19.756248474121094,0.9992998242378235,0.9999998807907104,500,43
1149,0.0033907063771039248,0.0042016697116196156,24.666812896728516,23.765779495239258,0.9965193271636963,0.9999997019767761,500,44
1150,0.00332129024900496,0.0038814160507172346,24.76539421081543,24.11008644104004,0.9975233674049377,0.9999987483024597,500,54
1151,0.0034977879840880632,0.005258752964437008,24.55791664123535,22.791173934936523,0.9995225071907043,1.0,500,53
1152,0.0027576421853154898,0.004115839954465628,25.550756454467773,23.85538673400879,0.9949628114700317,0.9999967813491821,500,48
1153,0.0046983277425169945,0.007917208597064018,23.262405395507812,21.01424217224121,0.9979115128517151,0.999995768070221,500,31
1154,0.0024968418292701244,0.0031235595233738422,26.011470794677734,25.053462982177734,0.9983185529708862,0.9999956488609314,500,50
1155,0.0025970768183469772,0.003318984992802143,25.835899353027344,24.789785385131836,0.9977858066558838,0.9999816417694092,500,65
1156,0.006153753027319908,0.011436195112764835,22.10713005065918,19.417133331298828,0.9998306632041931,0.9999940395355225,500,32
1157,0.005181539338082075,0.007217846345156431,22.838764190673828,21.41592025756836,0.998085081577301,0.9999998807907104,500,43
1158,0.005646550562232733,0.008126791566610336,22.472518920898438,20.90081024169922,0.998889684677124,0.9999999403953552,500,42
1159,0.007189948111772537,0.007219129707664251,21.425310134887695,21.415151596069336,0.9991446137428284,0.9999998807907104,500,53
1160,0.004054293502122164,0.0077471015974879265,23.900833129882812,21.10858154296875,0.9976983666419983,0.9999969601631165,500,37
1161,0.004098007921129465,0.005666092969477177,23.855119705200195,22.46715545654297,0.9977974891662598,0.9999991655349731,500,44
1162,0.005013755522668362,0.006159115582704544,22.995059967041016,22.104814529418945,0.9996191263198853,0.9999997615814209,500,52
1163,0.0033070005010813475,0.0038175121881067753,24.759618759155273,24.182126998901367,0.9947136044502258,0.9999920129776001,500,55
1164,0.0025927932001650333,0.0026291918475180864,25.8402156829834,25.801624298095703,0.9974582195281982,0.999982476234436,500,64
1165,0.007864203304052353,0.012117094360291958,21.037803649902344,19.166015625,0.9993497133255005,0.9999999403953552,500,38
1166,0.00780774699524045,0.012393021024763584,21.068506240844727,19.068222045898438,0.99928218126297,0.9999993443489075,500,33
1167,0.0044679888524115086,0.007562479004263878,23.459501266479492,21.21333122253418,0.9954767823219299,0.9999969005584717,500,39
1168,0.0028134852182120085,0.004675966687500477,25.482017517089844,23.301118850708008,0.9970644116401672,0.9999806880950928,500,41
1169,0.006314456928521395,0.00857224315404892,21.982213973999023,20.66905403137207,0.9983406066894531,0.9999998807907104,500,35
1170,0.0037974936421960592,0.00587479630485177,24.184978485107422,22.310068130493164,0.9976943135261536,0.9999997615814209,500,42
1171,0.005005074664950371,0.006577572785317898,22.9854793548584,21.8193416595459,0.9976524114608765,0.9999998211860657,500,44
1172,0.0059443446807563305,0.008174999617040157,22.211267471313477,20.875112533569336,0.9945241212844849,0.9999989867210388,500,42
1173,0.004167081322520971,0.005342204123735428,23.782926559448242,22.722782135009766,0.9978432059288025,0.9999985098838806,500,47
1174,0.002892562886700034,0.00364517280831933,25.364444732666016,24.382810592651367,0.9973868727684021,0.9999992251396179,500,45
1175,0.006378914229571819,0.016040220856666565,21.93463134765625,17.94763946533203,0.9979411959648132,0.9999703168869019,500,23
1176,0.008154913783073425,0.01190684549510479,20.882726669311523,19.242033004760742,0.9996454119682312,1.0,500,28
1177,0.0017023226246237755,0.0015874283853918314,27.66840171813965,27.9930362701416,0.9975645542144775,0.9999974370002747,500,63
1178,0.014643914066255093,0.020030731335282326,18.338781356811523,16.983030319213867,0.9994651675224304,0.9999998807907104,500,39
1179,0.0022562455851584673,0.0017961508128792048,26.446382522583008,27.456546783447266,0.9977283477783203,0.999997079372406,500,69
1180,0.003693890757858753,0.004157796036452055,24.3184757232666,23.811368942260742,0.9992307424545288,1.0,500,62
1181,0.008386326022446156,0.015980379655957222,20.72947883605957,17.96410369873047,0.9960011839866638,0.9999969601631165,500,28
1182,0.009971389546990395,0.013995369896292686,20.00883674621582,18.54015350341797,0.9995849132537842,0.9999998807907104,500,39
1183,0.0054911295883357525,0.007629867177456617,22.576885223388672,21.174829483032227,0.996954083442688,0.9999998807907104,500,43
1184,0.004379851743578911,0.007509476039558649,23.57708740234375,21.2439022064209,0.9990428686141968,0.9999998211860657,500,37
1185,0.005471815820783377,0.006092133931815624,22.61404800415039,22.152305603027344,0.9994664192199707,1.0,500,50
1186,0.005592675413936377,0.005924705881625414,22.512531280517578,22.273330688476562,0.998703122138977,0.9999998807907104,500,53
1187,0.007183550391346216,0.013457494787871838,21.43194580078125,18.710357666015625,0.9994634985923767,0.9999999403953552,500,34
1188,0.007888846099376678,0.015008383430540562,21.014869689941406,18.23665428161621,0.9982751607894897,0.9999994039535522,500,27
1189,0.005496626254171133,0.005582733545452356,22.588764190673828,22.531526565551758,0.9988178014755249,0.9999996423721313,500,45
1190,0.003979152534157038,0.00640162592753768,23.982227325439453,21.93701171875,0.997715413570404,0.9999903440475464,500,42
1191,0.0032765890937298536,0.004160215146839619,24.826189041137695,23.80883026123047,0.997747004032135,0.9999987483024597,500,57
1192,0.0034014005213975906,0.003661040449514985,24.666194915771484,24.36395263671875,0.9980186820030212,0.9999998807907104,500,61
1193,0.0037323671858757734,0.005956940818578005,24.23779296875,22.249677658081055,0.9951345920562744,0.9999897480010986,500,40
1194,0.004724791739135981,0.007038884796202183,23.24294090270996,21.52495765686035,0.9984779357910156,0.9999995827674866,500,42
1195,0.006506293546408415,0.008819473907351494,21.856367111206055,20.54557228088379,0.9988154172897339,0.9999997019767761,500,41
1196,0.0035260047297924757,0.00494946725666523,24.50768280029297,23.054412841796875,0.9977589845657349,0.9999996423721313,500,47
1197,0.006361302454024553,0.010192761197686195,21.954816818237305,19.917078018188477,0.9988812208175659,0.9999995827674866,500,31
1198,0.0027747144922614098,0.0029206315521150827,25.546327590942383,25.34519386291504,0.9975289702415466,0.9999956488609314,500,47
1199,0.005938251968473196,0.007892250083386898,22.260995864868164,21.027992248535156,0.9997215867042542,1.0,500,37
1200,0.006447562947869301,0.008912359364330769,21.893394470214844,20.500070571899414,0.9985447525978088,0.9999998807907104,500,44
1201,0.005698747001588345,0.008088318631052971,22.419424057006836,20.921409606933594,0.9973803162574768,0.999998927116394,500,35
1202,0.004103192128241062,0.005500974133610725,23.86811637878418,22.595603942871094,0.9999233484268188,0.9999999403953552,500,50
1203,0.0032963475678116083,0.004468195140361786,24.779211044311523,23.49852180480957,0.9953528642654419,0.9999819397926331,500,44
1204,0.0034443738404661417,0.004436809569597244,24.602052688598633,23.529090881347656,0.9969142079353333,0.9999768733978271,500,51
1205,0.003949732519686222,0.007573650684207678,24.027236938476562,21.206941604614258,0.9991843700408936,0.9999993443489075,500,33
1206,0.005534888710826635,0.008913189172744751,22.55728530883789,20.499666213989258,0.9986625909805298,0.9999997615814209,500,32
1207,0.0028162405360490084,0.00407684501260519,25.477880477905273,23.896636962890625,0.997077465057373,0.999985933303833,500,49
1208,0.0032591880299150944,0.0048711663112044334,24.83620262145996,23.123620986938477,0.9962418675422668,0.9999945759773254,500,44
1209,0.0033721299842000008,0.005763068329542875,24.710161209106445,22.393436431884766,0.9987579584121704,0.9999969601631165,500,41
1210,0.006448614876717329,0.008348491974174976,21.883142471313477,20.783920288085938,0.9974480271339417,0.9999999403953552,500,46
1211,0.00707742664963007,0.010382921434938908,21.475162506103516,19.83680534362793,0.9970016479492188,0.9999999403953552,500,47
1212,0.00741115165874362,0.011289329268038273,21.284780502319336,19.473318099975586,0.998117983341217,0.9999997615814209,500,30
1213,0.004609560128301382,0.008409359492361546,23.345008850097656,20.75226593017578,0.9978844523429871,0.9999879002571106,500,38
1214,0.006187093444168568,0.006700469180941582,22.07570457458496,21.73894691467285,0.9989150762557983,0.9999997615814209,500,45
1215,0.004275506362318993,0.005354927387088537,23.68647575378418,22.712461471557617,0.9995799660682678,0.9999997019767761,500,47
1216,0.0020773448050022125,0.0021326467394828796,26.799020767211914,26.71076774597168,0.9970234036445618,0.9999949932098389,500,74
1217,0.004947899375110865,0.010178472846746445,23.039594650268555,19.923171997070312,0.9981369972229004,0.9999997615814209,500,39
1218,0.0024286177940666676,0.0027535222470760345,26.134700775146484,25.60085678100586,0.998652994632721,0.9999701976776123,500,55
1219,0.004657425917685032,0.008238895796239376,23.30699348449707,20.841197967529297,0.9986714124679565,0.9999869465827942,500,43
1220,0.00483725406229496,0.0053892070427536964,23.126455307006836,22.684743881225586,0.996832549571991,0.9999994039535522,500,50
1221,0.005923882592469454,0.010746986605226994,22.23148536682129,19.687089920043945,0.9951245188713074,0.9999949932098389,500,39
1222,0.0028795311227440834,0.004830143414437771,25.350934982299805,23.16038703918457,0.9935908913612366,0.9999985694885254,500,55
1223,0.005108959972858429,0.008552179671823978,22.903017044067383,20.67922019958496,0.9984286427497864,0.9999988675117493,500,43
1224,0.002548272954300046,0.00307204551063478,25.909912109375,25.125593185424805,0.9968242645263672,0.9999851584434509,500,57
1225,0.005726588424295187,0.009178385138511658,22.39704704284668,20.37233543395996,0.9972416162490845,0.9999997615814209,500,33
1226,0.006437054835259914,0.015575386583805084,21.882213592529297,18.075578689575195,0.9964470863342285,0.9999963045120239,500,27
1227,0.005954035557806492,0.011069437488913536,22.248260498046875,19.558740615844727,0.9995829463005066,0.9999995827674866,500,34
1228,0.006356698460876942,0.009347807615995407,21.951969146728516,20.292888641357422,0.9981926083564758,0.9999983906745911,500,37
1229,0.002852085744962096,0.002923379186540842,25.417465209960938,25.341140747070312,0.9964475631713867,0.9999991059303284,500,60
1230,0.00256135780364275,0.002404008060693741,25.896358489990234,26.19062042236328,0.9978218078613281,0.9999976754188538,500,66
1231,0.007126921322196722,0.013059318996965885,21.449249267578125,18.840791702270508,0.9975011348724365,0.9999997615814209,500,30
1232,0.006975946482270956,0.00830564834177494,21.561248779296875,20.806264877319336,0.9996870160102844,0.9999999403953552,500,46
1233,0.005855567753314972,0.007198368199169636,22.32185173034668,21.427658081054688,0.9997170567512512,0.9999998807907104,500,46
1234,0.002347643254324794,0.0018799329409375787,26.264602661132812,27.258527755737305,0.996658205986023,0.9999942183494568,500,93
1235,0.0028842794708907604,0.005338482093065977,25.380746841430664,22.725704193115234,0.9978287220001221,0.9999864101409912,500,40
1236,0.005006803665310144,0.008761740289628506,22.976205825805664,20.574085235595703,0.9967598915100098,0.999998927116394,500,49
1237,0.005536239594221115,0.008692757226526737,22.553314208984375,20.608240127563477,0.9983276128768921,0.9999786615371704,500,53
1238,0.00607825955376029,0.007877730764448643,22.1401424407959,21.035985946655273,0.9974628686904907,0.9999997615814209,500,38
1239,0.006420278921723366,0.011268522590398788,21.898475646972656,19.4813289642334,0.9970129728317261,0.9999997615814209,500,28
1240,0.00328840222209692,0.003516718978062272,24.81203269958496,24.538272857666016,0.9979162216186523,0.9999595880508423,500,71
1241,0.0034991283901035786,0.004275735002011061,24.54083251953125,23.68984603881836,0.9977496266365051,0.9999947547912598,500,45
1242,0.0038983277045190334,0.004887754563242197,24.079988479614258,23.108903884887695,0.9987081289291382,0.9999998807907104,500,48
1243,0.004432490095496178,0.008404228836297989,23.507781982421875,20.75499153137207,0.9970408082008362,0.999996542930603,500,34
1244,0.005881840363144875,0.010093901306390762,22.279983520507812,19.959400177001953,0.997139036655426,0.9999988079071045,500,34
1245,0.004905977286398411,0.0060587492771446705,23.087278366088867,22.176162719726562,0.9993707537651062,0.9999990463256836,500,56
1246,0.009697663597762585,0.01206898596137762,20.124174118041992,19.183290481567383,0.9989467263221741,0.9999998211860657,500,37
1247,0.009402662515640259,0.016931641846895218,20.258941650390625,17.712993621826172,0.9990161657333374,0.9999982714653015,500,34
1248,0.005211613606661558,0.005523640662431717,22.81297492980957,22.57774543762207,0.9980098009109497,1.0,500,56
1249,0.010276191867887974,0.017393730580806732,19.870498657226562,17.5960693359375,0.9987137913703918,0.9999995231628418,500,28
1250,0.003743677167221904,0.0033442541025578976,24.259836196899414,24.75700569152832,0.9991737604141235,0.9999999403953552,500,62
1251,0.0037817528937011957,0.004975495394319296,24.20074462890625,23.031635284423828,0.9974333047866821,0.9999998807907104,500,54
1252,0.006591835990548134,0.010007371194660664,21.807903289794922,19.99679946899414,0.9997660517692566,0.9999999403953552,500,32
1253,0.008920756168663502,0.01566781848669052,20.48440170288086,18.049915313720703,0.9986675381660461,1.0,500,33
